name,address,latitude,longitude,RestaurantsPriceRange2,stars,business_type,kitchen_type,veggy,GoodForKids,RestaurantsDelivery,WiFi,Alcohol,OutdoorSeating,garage,lot,valet,breakfast,brunch,lunch,dinner,dessert,latenight,romantic,intimate,upscale,casual,trendy,classy,RestaurantsReservations,review_count,parking,Sunday_open,Sunday_close,Monday_open,Monday_close,Tuesday_open,Tuesday_close,Wednesday_open,Wednesday_close,Thursday_open,Thursday_close,Friday_open,Friday_close,Saturday_open,Saturday_close
Nunzio's Pizzeria,4478 Pearl Rd,41.43398,-81.7114062,1,2.5,other,other,other,TRUE,TRUE,no,none,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,FALSE,14:00:00,1:30:00,16:00:00,3:30:00,16:00:00,3:30:00,16:00:00,3:30:00,16:00:00,3:30:00,16:00:00,3:30:00,16:00:00,3:30:00
Al & B's Barbeque,15115 Puritas Rd,41.4335801,-81.8023272,1,4,other,other,other,TRUE,FALSE,no,none,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,FALSE,,,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,0:00:00,13:00:00,0:00:00
Spice Kitchen + Bar,5800 Detroit Ave,41.4852089,-81.7264904,2,4,Bars,other,other,FALSE,FALSE,free,full_bar,TRUE,FALSE,TRUE,FALSE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,334,TRUE,17:00:00,21:00:00,,,17:00:00,21:00:00,17:00:00,21:00:00,17:00:00,21:00:00,17:00:00,22:00:00,17:00:00,22:00:00
Jimmy John's,17510 Lorain Ave,41.4503088,-81.819517,1,2.5,Fast Food,other,other,,TRUE,no,,,TRUE,TRUE,FALSE,,,,,,,FALSE,,,,,,FALSE,3,TRUE,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Indian Flame Restaurant,11623 Euclid Ave,41.511231,-81.602863,2,3.5,other,Indian,other,TRUE,TRUE,no,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,156,FALSE,12:00:00,22:30:00,11:00:00,22:30:00,11:00:00,22:30:00,11:00:00,22:30:00,11:00:00,22:30:00,11:00:00,22:30:00,12:00:00,22:30:00
Tony's Southside Pizza,2193 Professor Ave,41.4821532,-81.686879,2,3.5,Bars,other,other,FALSE,FALSE,,,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20,FALSE,,,,,,,,,,,19:00:00,1:30:00,19:00:00,1:30:00
Coffee Coffee Coffee,4193 Pearl Rd,41.44111,-81.70505,1,5,other,Italian,other,TRUE,FALSE,free,none,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,TRUE,8:00:00,18:00:00,8:00:00,18:00:00,8:00:00,18:00:00,8:00:00,18:00:00,8:00:00,18:00:00,8:00:00,18:00:00,8:00:00,18:00:00
Teriyaki Express,7060 Denison Ave,41.4620701,-81.7366726,,3.5,other,Chinese,other,,FALSE,,,,,,,,,,,,,FALSE,,,,,,FALSE,10,FALSE,11:00:00,21:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,22:00:00,10:30:00,23:00:00,10:30:00,23:00:00
Lyndhurst Valero,5615 Mayfield Rd,41.520325,-81.477304,,2,other,other,other,,,,beer_and_wine,,FALSE,FALSE,FALSE,,,,,,,FALSE,,,,,,,3,FALSE,,,,,,,,,,,,,,
David's Grill & Bar,1001 Lakeside Ave,41.50663376,-81.69082642,1,3,Bars,other,other,FALSE,TRUE,free,full_bar,TRUE,TRUE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,TRUE,,,7:00:00,20:00:00,7:00:00,20:00:00,7:00:00,20:00:00,7:00:00,20:00:00,7:00:00,20:00:00,,
McDonald's,3211 Clark Ave,41.46951548,-81.70481927,1,2.5,Fast Food,other,other,TRUE,TRUE,free,none,,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,FALSE,6:00:00,23:00:00,5:30:00,23:00:00,5:30:00,23:00:00,5:30:00,23:00:00,5:30:00,23:00:00,5:30:00,23:00:00,6:00:00,23:00:00
Whitmore's Bar B Que,15301 Kinsman Rd,41.4647419,-81.5739293,,3.5,other,other,other,,,,,,,,,,,,,,,FALSE,,,,,,,3,FALSE,,,,,,,,,,,,,,
Burger King,10260 Brookpark Rd,41.41884423,-81.756876,1,3,Fast Food,other,other,TRUE,TRUE,free,none,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8,FALSE,7:00:00,0:00:00,6:00:00,0:00:00,6:00:00,0:00:00,6:00:00,0:00:00,6:00:00,0:00:00,6:00:00,1:00:00,6:00:00,1:00:00
Kalie's Restaurant,4446 Mayfield Rd,41.5196929,-81.5199335,1,3.5,other,Italian,other,TRUE,FALSE,no,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,FALSE,7:00:00,14:00:00,7:00:00,14:00:00,7:00:00,14:00:00,7:00:00,20:00:00,7:00:00,14:00:00,7:00:00,20:00:00,7:00:00,14:00:00
Cleveland Corned Beef,5164 Pearl Rd,41.419627,-81.728379,1,3,Delis,other,other,TRUE,FALSE,no,none,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55,FALSE,6:30:00,18:00:00,6:30:00,18:00:00,6:30:00,18:00:00,6:30:00,18:00:00,6:30:00,18:00:00,6:30:00,18:00:00,6:30:00,18:00:00
Soul Deli,23150 Emery Rd,41.43513461,-81.51559194,2,1,Delis,other,other,TRUE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,,,,,,,,,,,,,,
Winking Lizard Tavern,811 Huron Rd E,41.4985902,-81.6867747,2,3.5,Bars,other,other,TRUE,FALSE,free,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,223,FALSE,11:00:00,23:00:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,1:00:00,11:00:00,1:00:00
Kifaya's Kitchen,3650 W 117th St,41.453732,-81.769322,2,5,other,Mediterranean,other,TRUE,TRUE,no,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,FALSE,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00
It's Greek To You,"230 W Huron Rd, Ste 8560",41.4971659,-81.6940644,1,3.5,other,Greek,other,TRUE,FALSE,free,none,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,FALSE,,,,,,,,,,,,,,
Poca Casual Mexican,1400 W 25th St,41.49114114,-81.70745127,,5,other,Mexican,other,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,FALSE,11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00
Superior Pho,"3030 Superior Ave E, Ste E",41.5104851,-81.6696382,1,4,other,Vietnamese,other,TRUE,FALSE,free,none,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,629,TRUE,10:30:00,19:00:00,,,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00,10:30:00,20:00:00
Hong Kong Kitchen,2802 Clark Ave,41.470185,-81.701072,1,4,other,Chinese,other,,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,,,,,,,,,,,,,,
Hanabi Japanese Restaurant,1313 W 6th St,41.49991773,-81.69870379,2,4,Bars,Japanese,other,TRUE,TRUE,free,full_bar,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,115,TRUE,16:30:00,21:00:00,,,16:30:00,22:00:00,16:30:00,22:00:00,16:30:00,22:00:00,16:30:00,22:00:00,16:30:00,22:00:00
The Odeon Concert Club,1295 Old River Rd,41.4984604,-81.7028319,2,2.5,Bars,other,other,,FALSE,no,full_bar,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,FALSE,,,,,,,,,,,6:00:00,1:30:00,18:00:00,1:30:00
Kantina,11303 Euclid Ave,41.508602,-81.6063549,1,4,other,other,other,TRUE,FALSE,no,,TRUE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16,FALSE,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,14:00:00,,
Ball Ball Waffle,"2999 Payne Ave, Ste 126",41.5085099,-81.669681,,4.5,other,other,other,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,26,TRUE,11:00:00,16:00:00,11:00:00,16:00:00,,,11:00:00,16:00:00,11:00:00,16:00:00,11:00:00,16:00:00,11:00:00,16:00:00
Mr. Hero,1510 W 117th St,41.4805418,-81.7694416,,4,Delis,other,other,TRUE,,,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,,,,,FALSE,8,FALSE,,,,,,,,,,,,,,
Pizza Whirl,1822 W 25th St,41.4862043,-81.7053336,2,4.5,other,other,other,TRUE,TRUE,free,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,104,FALSE,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,3:00:00,11:00:00,3:00:00
Foyer,2529 Detroit Ave,41.4909218,-81.7080491,,4.5,Cafes,other,other,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,17,FALSE,,,8:00:00,16:00:00,8:00:00,16:00:00,8:00:00,16:00:00,8:00:00,16:00:00,8:00:00,16:00:00,9:00:00,16:00:00
Georgio's Oven Fresh Pizza Corporate Office,"23366 Commerce Park, Ste 102A",41.4605622,-81.5132777,,1,other,other,other,,,,,,,,,,,,,,,FALSE,,,,,,,3,FALSE,,,,,,,,,,,,,,
Tommy's Fairview Tavern,21867 Lorain Rd,41.4418622,-81.862261,2,3.5,Bars,other,other,FALSE,FALSE,no,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,FALSE,7:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00
Barrister's Deli,1424 Hamilton Ave,41.5068514,-81.6866037,1,4.5,Burgers,other,other,TRUE,TRUE,,full_bar,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,,,11:00:00,17:30:00,11:00:00,17:30:00,11:00:00,17:30:00,11:00:00,17:30:00,11:00:00,18:30:00,,
McDonald's,10710 Lorain Ave,41.4649382,-81.7609793,1,1,Fast Food,other,other,FALSE,TRUE,,,,,,,,,,,,,FALSE,,,,,,,5,FALSE,,,,,,,,,,,,,,
Flannery's Pub,323 E Prospect Ave,41.498561,-81.690233,2,3.5,Bars,other,other,FALSE,TRUE,free,full_bar,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,286,TRUE,11:30:00,23:00:00,,,11:30:00,19:00:00,11:30:00,2:30:00,11:30:00,2:30:00,11:30:00,2:30:00,11:30:00,2:30:00
BRB Cafe,2109 Adelbert Rd,41.505142,-81.603983,2,2.5,other,other,other,TRUE,FALSE,free,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,,,11:00:00,15:00:00,11:00:00,15:00:00,11:00:00,15:00:00,11:00:00,15:00:00,11:00:00,15:00:00,,
Souper Market,16804 Lorain Ave,41.45049237,-81.81529626,1,4.5,other,other,veg,TRUE,,free,none,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,,,TRUE,,FALSE,FALSE,36,FALSE,,,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,18:00:00
Becky's,1762 E 18th St,41.5039881,-81.679799,1,3.5,Bars,other,other,TRUE,FALSE,free,full_bar,FALSE,FALSE,TRUE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,83,TRUE,12:00:00,2:00:00,,,11:00:00,2:00:00,11:00:00,2:00:00,11:00:00,2:00:00,11:00:00,2:00:00,12:00:00,2:00:00
Knuckleheads,2115 Brookpark Rd,41.4189542,-81.6958064,1,4.5,Bars,other,other,FALSE,FALSE,,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00
Geppetto's Pizza & Ribs,4350 Mayfield Rd,41.5200882,-81.5234396,2,3,other,other,other,TRUE,TRUE,free,full_bar,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,17,FALSE,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,0:00:00,12:00:00,0:00:00
Siam Cafe,3951 St Clair Ave NE,41.516503,-81.6649155,2,4,other,Chinese,other,TRUE,TRUE,no,beer_and_wine,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,243,TRUE,11:00:00,23:30:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,0:00:00
Michelson & Morley,11038 Bellflower Rd,41.5080984,-81.6087304,2,4,Fast Food,other,other,FALSE,FALSE,free,full_bar,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,15,TRUE,,,11:00:00,17:00:00,11:00:00,17:00:00,11:00:00,17:00:00,11:00:00,17:00:00,11:00:00,17:00:00,11:00:00,17:00:00
Renaissance Cleveland Hotel,24 Public Sq,41.4986115,-81.6944707,3,3,Event Planning & Services,other,other,TRUE,,paid,full_bar,TRUE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,198,FALSE,,,,,,,,,,,,,,
Kabob House,530 Euclid Ave,41.499097,-81.68919,1,4.5,other,Middle Eastern,other,TRUE,FALSE,free,none,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,32,FALSE,,,10:30:00,15:00:00,10:30:00,15:00:00,10:30:00,15:00:00,10:30:00,15:00:00,10:30:00,15:00:00,,
Citizen Pie,15710 Waterloo Rd,41.57113472,-81.57055521,2,4.5,other,other,other,TRUE,FALSE,free,beer_and_wine,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,155,FALSE,12:00:00,20:00:00,,,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00
kingston Jamaican Restaurant,9718 Buckeye Rd,41.4822866,-81.6172297,,2.5,other,Caribbean,other,TRUE,FALSE,,,,,,,,,,,,,FALSE,,,,,,TRUE,3,FALSE,,,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00,12:00:00,21:00:00
Memphis Bakery of Old Brooklyn,6100 Memphis Ave,41.4402671,-81.7291581,1,3.5,Bakeries,other,other,,TRUE,,,,FALSE,TRUE,FALSE,,,,,,,FALSE,,,,,,,8,TRUE,,,,,8:00:00,10:00:00,8:00:00,10:00:00,8:00:00,10:00:00,8:00:00,10:00:00,8:00:00,10:00:00
Marcos Pizza,4791 Turney Rd,41.4300444,-81.615303,2,1,other,other,other,TRUE,TRUE,,,,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,,,,,,,,,,,,,,
Mixed Greens,1301 E 9th St,41.50499287,-81.68913308,2,4,other,other,other,FALSE,FALSE,no,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,,,9:00:00,17:00:00,9:00:00,17:00:00,9:00:00,17:00:00,9:00:00,17:00:00,9:00:00,17:00:00,,
Old Country Sausage Kitchen,"1979 W 25th St, Ste G8",41.48467513,-81.70310273,2,5,other,other,other,,,,,,,,,,,,,,,FALSE,,,,,,,3,FALSE,,,7:00:00,16:00:00,,,7:00:00,16:00:00,,,7:00:00,18:00:00,7:00:00,18:00:00
Slices Fabulous Pastries,4190 Pearl Rd,41.4415577,-81.7053336,,5,Bakeries,other,other,,,,,,,,,,,,,,,FALSE,,,,,,,3,FALSE,,,,,7:00:00,14:00:00,7:00:00,14:00:00,7:00:00,14:00:00,7:00:00,14:00:00,7:00:00,14:00:00
Richie Chan's Chinese Restaurant,13181 Cedar Rd,41.5014129,-81.5659625,1,4,other,Chinese,other,TRUE,FALSE,no,none,FALSE,FALSE,TRUE,FALSE,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,40,TRUE,16:00:00,21:00:00,11:30:00,21:30:00,11:30:00,21:30:00,11:30:00,21:30:00,11:30:00,21:30:00,11:30:00,22:00:00,12:00:00,22:00:00
Cowell & Hubbard,1305 Euclid Ave,41.50091407,-81.68287218,3,4,Bars,French,other,FALSE,FALSE,free,full_bar,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,199,TRUE,16:00:00,20:00:00,,,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,23:00:00,16:00:00,23:00:00
Cleats Club Seat Grille Old Brooklyn,3995 Jennings Rd,41.4478025,-81.6873491,2,3.5,Bars,other,other,TRUE,TRUE,free,full_bar,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41,TRUE,11:00:00,0:00:00,,,11:00:00,2:00:00,11:00:00,2:00:00,11:00:00,2:00:00,11:00:00,2:00:00,11:00:00,2:00:00
Fluffy Duck Cafe,10001 Chester Ave,41.505861,-81.6188112,1,4,Cafes,other,other,TRUE,FALSE,free,none,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,95,TRUE,,,,,7:00:00,18:00:00,7:00:00,18:00:00,7:00:00,18:00:00,7:00:00,18:00:00,8:00:00,17:00:00
Giuseppes Pizza & Subs,5848 Mayfield Rd,41.5196863,-81.4687285,2,3.5,other,other,other,TRUE,TRUE,,beer_and_wine,,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,12:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00
Beerhead Bar & Eatery,1156 W 11th St,41.4995023,-81.70530547,2,3.5,Bars,other,other,FALSE,,free,full_bar,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,223,TRUE,16:00:00,23:00:00,11:00:00,1:00:00,11:00:00,1:00:00,11:00:00,1:00:00,11:00:00,1:00:00,11:00:00,2:00:00,11:00:00,2:00:00
Sweet Moses,2401 Ontario St,41.4956363,-81.6847398,1,4.5,other,other,other,TRUE,FALSE,,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,,,,,,,,,,,,,,
Mr. Hero,5820 Stumph Rd,41.4042964,-81.769795,,4,other,other,other,,,,,,,,,,,,,,,FALSE,,,,,,,4,FALSE,11:00:00,19:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Jackie Chen's Asian Dinner,2199 Brookpark Rd,41.418969,-81.6963523,1,4,other,Chinese,other,TRUE,FALSE,no,none,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,FALSE,12:00:00,21:30:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,12:00:00,23:00:00
Red Lantern Kitchen & Bar,17446 Lorain Ave,41.4513106,-81.81869254,2,3.5,Gastropubs,other,other,FALSE,TRUE,free,full_bar,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,107,TRUE,10:30:00,2:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,0:00:00,11:30:00,2:00:00,10:30:00,2:00:00
Burger King,1800 Brookpark Rd,41.4197191,-81.6921397,1,2.5,Fast Food,other,other,,TRUE,,,,FALSE,TRUE,FALSE,,,,,,,FALSE,,,,,,,3,TRUE,,,5:00:00,0:00:00,5:00:00,0:00:00,5:00:00,0:00:00,5:00:00,0:00:00,5:00:00,2:00:00,5:00:00,2:00:00
Seven Roses,6301 Fleet Ave,41.4562949,-81.6459971,1,4,Delis,other,other,TRUE,FALSE,no,none,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,36,TRUE,9:00:00,15:00:00,,,11:30:00,15:00:00,11:30:00,15:00:00,11:30:00,15:00:00,11:30:00,15:00:00,9:00:00,18:00:00
The Coffee House,11300 Juniper Rd,41.5114973,-81.6072103,1,3.5,other,other,other,TRUE,FALSE,free,none,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,55,TRUE,7:30:00,18:00:00,7:00:00,18:00:00,7:00:00,18:00:00,7:00:00,18:00:00,7:00:00,18:00:00,7:00:00,18:00:00,7:30:00,18:00:00
Trattoria Roman Gardens,12207 Mayfield Rd,41.5088671,-81.5977245,2,3.5,other,Italian,other,TRUE,FALSE,no,full_bar,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,210,TRUE,11:30:00,20:30:00,11:30:00,20:30:00,16:30:00,21:00:00,11:30:00,21:00:00,11:30:00,21:00:00,11:30:00,22:00:00,11:30:00,22:00:00
Muldoon's Saloon & Eatery,1020 E 185th St,41.5795783,-81.5500763,2,3.5,other,other,other,TRUE,FALSE,free,full_bar,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,65,TRUE,12:00:00,20:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00
Farkas Pastry Shop,2700 Lorain Ave,41.483579,-81.704993,1,5,Bakeries,other,other,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,,,,,,48,FALSE,11:00:00,16:00:00,,,,,9:00:00,16:00:00,9:00:00,16:00:00,9:00:00,18:00:00,9:00:00,18:00:00
Lake Effects,2000 E 9th St,41.50007687,-81.68678256,,4,Bars,other,other,,,,,,,,,,,,,,,FALSE,,,,,,,6,FALSE,,,,,,,,,,,,,,
Carmino's Pizza,4728 Pearl Rd,41.4281351,-81.717492,2,3.5,other,other,other,TRUE,TRUE,no,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,50,FALSE,12:00:00,1:00:00,12:00:00,1:00:00,12:00:00,1:00:00,12:00:00,1:00:00,12:00:00,1:00:00,12:00:00,2:30:00,12:00:00,2:30:00
House of Blues Restaurant & Bar,308 Euclid Ave,41.499225,-81.6906427,2,4,Burgers,Southern,other,TRUE,FALSE,free,full_bar,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,TRUE,70,FALSE,,,,,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,0:00:00,16:00:00,23:00:00
