name,address,latitude,longitude,RestaurantsPriceRange2,stars,business_type,region,veggy,GoodForKids,RestaurantsDelivery,WiFi,Alcohol,OutdoorSeating,garage,lot,valet,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,breakfast,brunch,lunch,dinner,dessert,latenight,romantic,intimate,upscale,casual,trendy,classy,RestaurantsReservations,review_count
Balance Pan-Asian Grille,515 Euclid Ave,41.50005,-81.68958,1,4.5,other,other,other,TRUE,TRUE,,none,FALSE,FALSE,FALSE,FALSE,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57
Ninja City Kitchen and Bar,6706 Detroit Ave,41.48395576,-81.73161973,2,4,Bars,Japanese,other,TRUE,TRUE,free,full_bar,FALSE,FALSE,FALSE,FALSE,11:0-23:59,,11:0-23:59,11:0-23:59,11:0-23:59,11:0-23:59,11:0-23:59,,,,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,84
Presti's Bakery,12101 Mayfield Rd,41.5088421,-81.5983773,1,4,Cafes,other,other,TRUE,FALSE,free,none,TRUE,FALSE,FALSE,FALSE,6:0-16:0,6:0-19:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-22:0,6:0-22:0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,386
Bella Pizza,4830 Memphis Ave,41.4401301,-81.7199343,1,4,other,other,other,TRUE,TRUE,free,none,FALSE,FALSE,FALSE,FALSE,12:0-22:0,15:0-22:0,15:0-22:0,15:0-22:0,15:0-22:0,15:0-23:0,12:0-23:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10
China Town II,2051 W 25th St,41.4835681,-81.7025072,1,3,other,Chinese,other,TRUE,FALSE,no,none,FALSE,FALSE,TRUE,FALSE,12:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21
China Mountain I,14959 Saint Clair Ave,41.5531628,-81.5769338,1,3,other,Chinese,other,TRUE,FALSE,no,none,FALSE,FALSE,FALSE,FALSE,13:0-22:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
The Stone Oven Bakery and Cafe,"1301 E 9th St, Ste 1200",41.5049336,-81.6895088,2,3.5,Bakeries,other,other,,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,7
Sharpys Subs,5720 Mayfield Rd,41.5197232,-81.4734692,1,2.5,Burgers,other,other,TRUE,FALSE,no,,,,,,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
Jake's,140 Public Sq,41.4990466,-81.6925961,1,3,Delis,other,other,TRUE,FALSE,no,none,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43
Asia Food Company,1541 E 38th St,41.5121553,-81.663332,1,4,Grocery,Japanese,other,TRUE,FALSE,,none,FALSE,TRUE,TRUE,FALSE,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,,,,,,,FALSE,FALSE,,TRUE,FALSE,FALSE,,34
McDonald's,11420 Buckeye Rd,41.48092,-81.60475119,1,1,Fast Food,other,other,,TRUE,free,,,,,,4:0-23:0,4:0-23:0,4:0-23:0,4:0-23:0,4:0-1:0,4:0-1:0,4:0-1:0,,,,,,,,,,,,,,9
Subway Restaurants,11309 Euclid Avenue,41.5086416,-81.6060335,1,2,Fast Food,other,other,TRUE,FALSE,,,,FALSE,FALSE,FALSE,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,,,,,,,,,,,,,FALSE,5
Doc and Lennies,8933 Cedar Ave,41.4998363,-81.6233091,1,4.5,Diners,other,other,TRUE,TRUE,free,none,FALSE,FALSE,TRUE,FALSE,,,10:30-18:0,10:30-18:0,10:30-18:0,10:30-18:0,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28
Ohio City BBQ,3829 Lorain Ave,41.4804755,-81.7125605,2,4,other,other,other,TRUE,TRUE,free,none,TRUE,FALSE,FALSE,FALSE,12:0-18:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-20:0,11:0-20:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,94
Circle K,18930 Brookpark Rd,41.418941,-81.8325332,1,4,Fast Food,other,other,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,FALSE,5
Johnny's Little Bar,614 Frankfort Ave,41.49861536,-81.69816565,2,4,Bars,other,other,FALSE,FALSE,no,full_bar,FALSE,FALSE,FALSE,FALSE,16:0-2:30,11:30-2:30,11:30-2:30,11:30-2:30,11:30-2:30,11:30-2:30,11:30-2:30,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,190
Rockne's,4754 Ridge Rd,41.4254285,-81.7356687,2,3,Burgers,other,other,TRUE,FALSE,free,full_bar,FALSE,FALSE,TRUE,FALSE,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,53
State Rd Beverage & Liquor Agency,4810 State Rd,41.4234439,-81.7101643,1,4,Delis,other,other,,FALSE,,,,FALSE,TRUE,FALSE,10:0-18:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,,,,,,,,,,,,,FALSE,6
Constantino's Cafe - The Edge,1750 Euclid Ave,41.5008494,-81.6790503,,2.5,Cafes,other,other,,,,,,FALSE,FALSE,FALSE,8:0-15:0,6:30-20:0,6:30-20:0,6:30-20:0,6:30-20:0,6:30-20:0,8:0-15:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4
Chipotle Mexican Grill,3471 Steelyard Dr,41.46011,-81.690376,1,2.5,Fast Food,Mexican,other,TRUE,FALSE,no,beer_and_wine,TRUE,FALSE,TRUE,FALSE,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55
Coda,2247 Professor Ave,41.4816154,-81.6863595,2,4,Bars,other,other,FALSE,,,,FALSE,FALSE,FALSE,FALSE,18:0-2:0,18:0-2:0,,,18:0-2:0,18:0-2:0,18:0-2:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10
Annie & Earl's,4017 Saint Clair Ave,41.5167912,-81.6639436,1,4.5,other,other,other,TRUE,TRUE,,none,FALSE,FALSE,FALSE,FALSE,,7:0-14:30,7:0-14:30,7:0-14:30,7:0-14:30,7:0-14:30,7:0-14:30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23
Charley's Grilled Subs,"230 W Huron Rd, Ste 7247",41.4971659,-81.6940644,2,2.5,other,other,other,TRUE,FALSE,free,none,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,5
Jack's Deli & Restaurant,14490 Cedar Rd,41.50116,-81.517993,2,4,Event Planning & Services,other,other,TRUE,TRUE,free,full_bar,FALSE,FALSE,TRUE,FALSE,8:0-20:0,,7:0-14:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,170
Taco Bell,4110 Lee Rd,41.43321794,-81.56253919,1,1,Fast Food,Mexican,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
Ridgewood Inn,5759 Ridge Rd,41.406203,-81.734272,2,3,Bars,other,other,FALSE,,,full_bar,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
Lucky's Cafe,777 Starkweather Ave,41.4773709,-81.6830501,2,4,other,other,other,TRUE,FALSE,free,none,TRUE,FALSE,TRUE,FALSE,9:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,9:0-15:0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,892
Happy's Pizza,15020 Puritas Ave,41.43457413,-81.80187225,2,2.5,other,other,other,TRUE,TRUE,free,none,FALSE,FALSE,TRUE,FALSE,11:0-23:0,,10:0-0:0,10:0-0:0,10:0-0:0,10:0-1:0,10:0-1:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
Beviamo Cafe,2275 Professor Ave,41.4812217,-81.6860068,2,4.5,Bars,Middle Eastern,veg,TRUE,TRUE,free,none,TRUE,FALSE,FALSE,FALSE,9:0-15:0,,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,8:0-17:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,62
Mister Brisket,2156 S Taylor Rd,41.5010854,-81.5563191,1,4.5,other,other,other,TRUE,TRUE,free,none,FALSE,FALSE,TRUE,FALSE,,,9:0-16:0,9:0-16:0,9:0-16:0,9:0-17:0,9:0-15:0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77
Number One Pho,3120 Superior Ave E,41.5108298,-81.6691226,2,3.5,other,Vietnamese,other,TRUE,FALSE,free,none,FALSE,FALSE,FALSE,FALSE,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-21:30,11:0-21:30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,210
Burger King,7500 Detroit Rd,41.48271555,-81.73685713,1,3,Fast Food,other,other,TRUE,FALSE,,,FALSE,,,,7:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,,,,,,,,,,,,,FALSE,5
Cafe Miami,4517 State Rd,41.4313125,-81.7070548,1,4.5,Cafes,other,other,TRUE,FALSE,free,none,FALSE,FALSE,TRUE,FALSE,9:0-14:0,,9:0-15:0,9:0-15:0,,9:0-15:0,9:0-15:30,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,63
Harvard Wine & Grill,14201 Harvard Ave,41.449265,-81.5827479,3,2.5,Bars,other,other,FALSE,,free,full_bar,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12
Michael's Diner,13051 Shaker Blvd,41.4840238,-81.5916801,1,4,Diners,other,other,TRUE,FALSE,no,none,FALSE,FALSE,FALSE,FALSE,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,,,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,37
Paninis Bar & Grill,840 Huron Rd E,41.4986069,-81.685637,1,3.5,Bars,other,other,FALSE,FALSE,free,full_bar,TRUE,FALSE,FALSE,FALSE,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,58
Hansa Brewery,2717 Lorain Ave,41.4832896,-81.7048632,2,4,Bars,other,other,FALSE,FALSE,free,full_bar,TRUE,FALSE,FALSE,FALSE,11:0-15:0,,12:0-22:0,12:0-22:0,12:0-22:0,12:0-0:0,12:0-0:0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,127
Pupuseria Katarina,1409 Brookpark Rd,41.4190574,-81.6891499,1,4.5,other,Latin American,other,TRUE,FALSE,no,full_bar,FALSE,FALSE,TRUE,FALSE,12:0-18:0,,12:0-20:0,12:0-20:0,12:0-20:0,12:0-21:0,12:0-21:0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,70
Vincenza's Pizza & Pasta,603 Prospect Ave E,41.4986245,-81.6887747,1,4.5,other,Italian,other,TRUE,TRUE,free,none,FALSE,FALSE,FALSE,FALSE,,11:0-18:30,11:0-18:30,11:0-18:30,11:0-18:30,11:0-18:30,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,108
Der Braumeister,13046 Lorain Ave,41.4585238,-81.7801447,2,4,Burgers,other,other,TRUE,TRUE,free,full_bar,TRUE,FALSE,TRUE,FALSE,10:0-16:0,,12:0-21:0,12:0-21:0,12:0-21:0,12:0-22:0,12:0-22:0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,TRUE,107
Dairy Queen,5342 Ridge Rd,41.4151294,-81.7348351,1,3,Fast Food,other,other,,,,,,FALSE,FALSE,FALSE,12:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,10:30-22:0,,,,,,,,,,,,,,8
Dina's Pizza & Pub,5701 Memphis Ave,41.4395145,-81.7263106,2,4,Bars,other,other,TRUE,TRUE,free,full_bar,TRUE,FALSE,TRUE,FALSE,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,160
Michael's Restaurant,3009 Clark Ave,41.4696355,-81.7021124,1,4.5,other,other,other,TRUE,FALSE,,none,FALSE,FALSE,FALSE,FALSE,7:0-14:30,6:0-16:0,6:0-16:0,6:0-16:0,6:0-16:0,6:0-16:0,6:0-14:30,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
Subway Restaurants,"4760 Grayton Road, Unit #4",41.42655851,-81.84428973,1,2,Fast Food,other,other,TRUE,FALSE,,,FALSE,FALSE,TRUE,FALSE,9:0-21:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,9:0-22:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
Steve's Doghouse,3850 Pearl Rd,41.4501392,-81.7021262,1,4.5,Diners,other,other,TRUE,FALSE,free,none,FALSE,FALSE,TRUE,FALSE,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,27
Domino's Pizza,1994 Warrensville Center Rd,41.50546316,-81.53687485,1,2,other,other,other,TRUE,TRUE,,,FALSE,,,,10:30-1:0,10:30-1:0,10:30-1:0,10:30-1:0,10:30-1:0,10:30-2:0,10:30-2:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
Rincon Criollo Take 2,7403 Denison Ave,41.4624167,-81.7396196,,4,other,Latin American,other,TRUE,,,,,,,,10:0-16:0,,10:0-19:0,10:0-19:0,10:0-19:0,10:0-20:0,10:0-20:0,,,,,,,,,,,,,,4
Penn Station,10001 E Chester Ave,41.505921,-81.618806,1,3.5,other,other,other,TRUE,FALSE,free,none,TRUE,FALSE,TRUE,FALSE,12:0-20:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6
Kim Se Cambodian Cuisine,"1979 W 25th St, Ste A10",41.484668,-81.703108,1,4.5,other,Thai,other,TRUE,FALSE,no,none,FALSE,FALSE,FALSE,FALSE,,7:0-16:0,,7:0-16:0,,7:0-18:0,7:0-18:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18
Nunzio's Pizzeria,4478 Pearl Rd,41.43398,-81.7114062,1,2.5,other,other,other,TRUE,TRUE,no,none,FALSE,FALSE,FALSE,FALSE,14:0-1:30,16:0-3:30,16:0-3:30,16:0-3:30,16:0-3:30,16:0-3:30,16:0-3:30,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32
Al & B's Barbeque,15115 Puritas Rd,41.4335801,-81.8023272,1,4,other,other,other,TRUE,FALSE,no,none,FALSE,FALSE,FALSE,FALSE,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-0:0,13:0-0:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50
Spice Kitchen + Bar,5800 Detroit Ave,41.4852089,-81.7264904,2,4,Bars,other,other,FALSE,FALSE,free,full_bar,TRUE,FALSE,TRUE,FALSE,17:0-21:0,,17:0-21:0,17:0-21:0,17:0-21:0,17:0-22:0,17:0-22:0,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,334
Jimmy John's,17510 Lorain Ave,41.4503088,-81.819517,1,2.5,Fast Food,other,other,,TRUE,no,,,TRUE,TRUE,FALSE,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,,,,,,,,,,,,,FALSE,3
Indian Flame Restaurant,11623 Euclid Ave,41.511231,-81.602863,2,3.5,other,Indian,other,TRUE,TRUE,no,none,FALSE,FALSE,FALSE,FALSE,12:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,12:0-22:30,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,156
Tony's Southside Pizza,2193 Professor Ave,41.4821532,-81.686879,2,3.5,Bars,other,other,FALSE,FALSE,,,TRUE,,,,,,,,,19:0-1:30,19:0-1:30,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20
Coffee Coffee Coffee,4193 Pearl Rd,41.44111,-81.70505,1,5,other,Italian,other,TRUE,FALSE,free,none,FALSE,TRUE,TRUE,FALSE,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56
Teriyaki Express,7060 Denison Ave,41.4620701,-81.7366726,,3.5,other,Chinese,other,,FALSE,,,,,,,11:0-21:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-23:0,10:30-23:0,,,,,,,,,,,,,FALSE,10
Lyndhurst Valero,5615 Mayfield Rd,41.520325,-81.477304,,2,other,other,other,,,,beer_and_wine,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,3
David's Grill & Bar,1001 Lakeside Ave,41.50663376,-81.69082642,1,3,Bars,other,other,FALSE,TRUE,free,full_bar,TRUE,TRUE,FALSE,FALSE,,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8
McDonald's,3211 Clark Ave,41.46951548,-81.70481927,1,2.5,Fast Food,other,other,TRUE,TRUE,free,none,,FALSE,FALSE,FALSE,6:0-23:0,5:30-23:0,5:30-23:0,5:30-23:0,5:30-23:0,5:30-23:0,6:0-23:0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11
Whitmore's Bar B Que,15301 Kinsman Rd,41.4647419,-81.5739293,,3.5,other,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
Burger King,10260 Brookpark Rd,41.41884423,-81.756876,1,3,Fast Food,other,other,TRUE,TRUE,free,none,FALSE,FALSE,FALSE,FALSE,7:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-1:0,6:0-1:0,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8
Kalie's Restaurant,4446 Mayfield Rd,41.5196929,-81.5199335,1,3.5,other,Italian,other,TRUE,FALSE,no,,FALSE,FALSE,FALSE,FALSE,7:0-14:0,7:0-14:0,7:0-14:0,7:0-20:0,7:0-14:0,7:0-20:0,7:0-14:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
Cleveland Corned Beef,5164 Pearl Rd,41.419627,-81.728379,1,3,Delis,other,other,TRUE,FALSE,no,none,FALSE,FALSE,FALSE,FALSE,6:30-18:0,6:30-18:0,6:30-18:0,6:30-18:0,6:30-18:0,6:30-18:0,6:30-18:0,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55
Soul Deli,23150 Emery Rd,41.43513461,-81.51559194,2,1,Delis,other,other,TRUE,FALSE,,,,FALSE,FALSE,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
Winking Lizard Tavern,811 Huron Rd E,41.4985902,-81.6867747,2,3.5,Bars,other,other,TRUE,FALSE,free,full_bar,TRUE,FALSE,FALSE,FALSE,11:0-23:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-1:0,11:0-1:0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,223
Kifaya's Kitchen,3650 W 117th St,41.453732,-81.769322,2,5,other,Mediterranean,other,TRUE,TRUE,no,none,FALSE,FALSE,FALSE,FALSE,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38
It's Greek To You,"230 W Huron Rd, Ste 8560",41.4971659,-81.6940644,1,3.5,other,Greek,other,TRUE,FALSE,free,none,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10
Poca Casual Mexican,1400 W 25th St,41.49114114,-81.70745127,,5,other,Mexican,other,,,,,,FALSE,FALSE,FALSE,11:0-21:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,3
Superior Pho,"3030 Superior Ave E, Ste E",41.5104851,-81.6696382,1,4,other,Vietnamese,other,TRUE,FALSE,free,none,FALSE,FALSE,TRUE,FALSE,10:30-19:0,,10:30-20:0,10:30-20:0,10:30-20:0,10:30-20:0,10:30-20:0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,629
Hong Kong Kitchen,2802 Clark Ave,41.470185,-81.701072,1,4,other,Chinese,other,,TRUE,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
Hanabi Japanese Restaurant,1313 W 6th St,41.49991773,-81.69870379,2,4,Bars,Japanese,other,TRUE,TRUE,free,full_bar,FALSE,FALSE,FALSE,TRUE,16:30-21:0,,16:30-22:0,16:30-22:0,16:30-22:0,16:30-22:0,16:30-22:0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,115
The Odeon Concert Club,1295 Old River Rd,41.4984604,-81.7028319,2,2.5,Bars,other,other,,FALSE,no,full_bar,FALSE,FALSE,FALSE,FALSE,,,,,,6:0-1:30,18:0-1:30,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7
Kantina,11303 Euclid Ave,41.508602,-81.6063549,1,4,other,other,other,TRUE,FALSE,no,,TRUE,FALSE,FALSE,FALSE,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-14:0,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16
Ball Ball Waffle,"2999 Payne Ave, Ste 126",41.5085099,-81.669681,,4.5,other,other,other,,,,,,FALSE,TRUE,FALSE,11:0-16:0,11:0-16:0,,11:0-16:0,11:0-16:0,11:0-16:0,11:0-16:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,26
Mr. Hero,1510 W 117th St,41.4805418,-81.7694416,,4,Delis,other,other,TRUE,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,FALSE,8
Pizza Whirl,1822 W 25th St,41.4862043,-81.7053336,2,4.5,other,other,other,TRUE,TRUE,free,none,TRUE,FALSE,FALSE,FALSE,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-3:0,11:0-3:0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,104
Foyer,2529 Detroit Ave,41.4909218,-81.7080491,,4.5,Cafes,other,other,,FALSE,,,,FALSE,FALSE,FALSE,,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,9:0-16:0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,17
Georgio's Oven Fresh Pizza Corporate Office,"23366 Commerce Park, Ste 102A",41.4605622,-81.5132777,,1,other,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
Tommy's Fairview Tavern,21867 Lorain Rd,41.4418622,-81.862261,2,3.5,Bars,other,other,FALSE,FALSE,no,full_bar,FALSE,FALSE,FALSE,FALSE,7:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48
Barrister's Deli,1424 Hamilton Ave,41.5068514,-81.6866037,1,4.5,Burgers,other,other,TRUE,TRUE,,full_bar,FALSE,FALSE,FALSE,FALSE,,11:0-17:30,11:0-17:30,11:0-17:30,11:0-17:30,11:0-18:30,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41
McDonald's,10710 Lorain Ave,41.4649382,-81.7609793,1,1,Fast Food,other,other,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,5
